,date,data,data_forecast,min_forecast,max_forecast,rendimiento_data,rendimiento_forecast
0,2013-12-31,100.2300586887,,,,,
1,2014-01-31,101.6221042821,,,,0.013888504223303899,
2,2014-02-28,99.3402557826,,,,-0.022454253586066786,
3,2014-03-31,102.1942713869,,,,0.0287296985679788,
4,2014-04-30,107.2497319368,,,,0.049469118780253396,
5,2014-05-31,108.3344431206,,,,0.010113882470486724,
6,2014-06-30,109.3435927517,,,,0.00931513193801714,
7,2014-07-31,108.6534358306,,,,-0.006311818587004248,
8,2014-08-31,109.5803241954,,,,0.00853068619242836,
9,2014-09-30,110.7373105972,,,,0.010558340744976302,
10,2014-10-31,110.9255795293,,,,0.0017001400077776285,
11,2014-11-30,113.809385606,,,,0.025997665181801244,
12,2014-12-31,116.6146764698,,,,0.024649029153990032,
13,2015-01-31,116.0643775813,,,,-0.0047189505228574236,
14,2015-02-28,116.8977346235,,,,0.007180127611646103,
15,2015-03-31,115.7941918413,,,,-0.009440240957228507,
16,2015-04-30,117.8104160626,,,,0.017412136042741277,
17,2015-05-31,118.712846545,,,,0.007660022878796191,
18,2015-06-30,119.1909208681,,,,0.004027149015576548,
19,2015-07-31,118.5717558763,,,,-0.005194732847858208,
20,2015-08-31,119.3270744288,,,,0.006370138882719978,
21,2015-09-30,115.9698712585,,,,-0.028134463082836847,
22,2015-10-31,118.9856744744,,,,0.026005057892818373,
23,2015-11-30,118.0837707642,,,,-0.00757993526686318,
24,2015-12-31,119.3954183208,,,,0.011107771610878059,
25,2016-01-31,119.6484757718,,,,0.002119490467549223,
26,2016-02-29,118.9104458619,,,,-0.006168318527580818,
27,2016-03-31,123.810313063,,,,0.041206364719131416,
28,2016-04-30,128.1603991345,,,,0.0351350866004716,
29,2016-05-31,129.9158801227,,,,0.013697530594904528,
30,2016-06-30,130.8904011229,,,,0.007501169212567271,
31,2016-07-31,133.7733912866,,,,0.02202598616068885,
32,2016-08-31,135.4068977348,,,,0.012210996764672855,
33,2016-09-30,137.614860028,,,,0.016306128639948625,
34,2016-10-31,140.2216937261,,,,0.01894296660672823,
35,2016-11-30,141.0229028373,,,,0.005713874151064058,
36,2016-12-31,141.8323784467,,,,0.005740029407378611,
37,2017-01-31,147.6849446028,,,,0.04126396398477761,
38,2017-02-28,149.3662638609,,,,0.011384500042451506,
39,2017-03-31,149.5280516894,,,,0.0010831617817705919,
40,2017-04-30,150.4530749242,,,,0.006186285612290732,
41,2017-05-31,152.9133444089,,,,0.01635240413623662,
42,2017-06-30,154.9034546164,,,,0.013014627436166215,
43,2017-07-31,154.904703994,,,,8.065524445877159e-06,
44,2017-08-31,154.5843618209,,,,-0.0020679951275875963,
45,2017-09-30,157.6193226004,,,,0.019633038838794636,
46,2017-10-31,158.9216672826,,,,0.008262595351343549,
47,2017-11-30,159.3000326242,,,,0.002380829172444976,
48,2017-12-31,160.1904707037,,,,0.0055896917585733785,
49,2018-01-31,161.489100456,,,,0.008106785295000751,
50,2018-02-28,162.7192447722,,,,0.007617506771208982,
51,2018-03-31,160.0929085434,,,,-0.01614029264010386,
52,2018-04-30,160.5330172156,,,,0.002749082868219066,
53,2018-05-31,164.3198405853,,,,0.023589062458186927,
54,2018-06-30,165.794516726,,,,0.008974425336875314,
55,2018-07-31,166.3097903459,,,,0.0031079050747593318,
56,2018-08-31,167.1269169677,,,,0.004913280331245051,
57,2018-09-30,167.7403081327,,,,0.003670211693778569,
58,2018-10-31,168.865822847,,,,0.0067098643541874115,
59,2018-11-30,169.5176666786,,,,0.0038601288325263994,
60,2018-12-31,170.3054331726,,,,0.004647105575689592,
61,2019-01-31,172.4315637198,,,,0.012484220306965943,
62,2019-02-28,174.3171332817,,,,0.010935176375040045,
63,2019-03-31,175.5144983768,,,,0.0068688893200477,
64,2019-04-30,178.6528044215,,,,0.017880608574925905,
65,2019-05-31,179.8597424767,,,,0.006755774470533549,
66,2019-06-30,183.2709913756,,,,0.01896616136510887,
67,2019-07-31,189.67153286,,,,0.034923920236141326,
68,2019-08-31,193.5421446645,,,,0.02040692003768929,
69,2019-09-30,196.4180831095,,,,0.01485949455600677,
70,2019-10-31,198.5584238624,,,,0.010896862035389976,
71,2019-11-30,192.7504942925,,,,-0.029250481832615916,
72,2019-12-31,193.0301438148,,,,0.0014508368620607115,
73,2020-01-31,198.872176073,,,,0.03026487025676694,
74,2020-02-29,200.573438405,,,,0.008554551801029708,
75,2020-03-31,185.3796645759,,,,-0.07575167454835452,
76,2020-04-30,189.8733802995,,,,0.024240607694918648,
77,2020-05-31,193.7558663895,,,,0.020447764104035482,
78,2020-06-30,196.2506798835,,,,0.012876066879878412,
79,2020-07-31,199.8961642708,,,,0.01857565227016833,
80,2020-08-31,203.2314634822,,,,0.016685158635068476,
81,2020-09-30,208.5238300966,,,,0.02604107909139519,
82,2020-10-31,209.1180436734,,,,0.0028496195208227437,
83,2020-11-30,211.5280411856,,,,0.011524579466532847,
84,2020-12-31,211.3602078111,,,,-0.0007934332184011961,
85,2021-01-31,215.7281512535,,,,0.02066587409066023,
86,2021-02-28,220.9563711931,,,,0.02423522340140205,
87,2021-03-31,205.3083063413,,,,-0.07081970421266881,
88,2021-04-30,203.5037590873,,,,-0.008789450783350916,
89,2021-05-31,196.8045536831,,,,-0.03291932018477428,
90,2021-06-30,200.4085891223,,,,0.018312764474968768,
91,2021-07-31,196.772901286,,,,-0.018141377334288222,
92,2021-08-31,205.1175414396,,,,0.04240746616563551,
93,2021-09-30,204.6879468081,,,,-0.0020943827060567743,
