date,data,data_forecast,min_forecast,max_forecast
2013-12-31,3.155,,,
2014-01-31,3.178,,,
2014-02-28,3.163,,,
2014-03-31,3.113,,,
2014-04-30,3.398,,,
2014-05-31,3.623,,,
2014-06-30,3.911,,,
2014-07-31,4.011,,,
2014-08-31,4.235,,,
2014-09-30,4.333,,,
2014-10-31,4.347,,,
2014-11-30,4.346,,,
2014-12-31,4.352,,,
2015-01-31,4.349,,,
2015-02-28,4.331,,,
2015-03-31,4.36,,,
2015-04-30,4.366,,,
2015-05-31,4.357,,,
2015-06-30,4.36,,,
2015-07-31,4.382,,,
2015-08-31,4.385,,,
2015-09-30,4.616,,,
2015-10-31,4.93,,,
2015-11-30,5.355,,,
2015-12-31,5.55,,,
2016-01-31,5.841,,,
2016-02-29,6.075,,,
2016-03-31,6.232,,,
2016-04-30,6.505,,,
2016-05-31,6.972,,,
2016-06-30,7.16,,,
2016-07-31,7.313,,,
2016-08-31,7.469,,,
2016-09-30,7.385,,,
2016-10-31,7.386,,,
2016-11-30,7.352,,,
2016-12-31,7.16,,,
2017-01-31,7.128,,,
2017-02-28,6.91,,,
2017-03-31,6.666,,,
2017-04-30,6.263,,,
2017-05-31,5.973,,,
2017-06-30,5.536,,,
2017-07-31,5.27,,,
2017-08-31,5.03,,,
2017-09-30,4.995,,,
2017-10-31,4.792,,,
2017-11-30,4.542,,,
2017-12-31,4.575,,,
2018-01-31,4.355,,,
2018-02-28,4.322,,,
2018-03-31,4.306,,,
2018-04-30,4.112,,,
2018-05-31,4.112,,,
2018-06-30,4.117,,,
2018-07-31,4.114,,,
2018-08-31,4.114,,,
2018-09-30,4.111,,,
2018-10-31,4.114,,,
2018-11-30,4.112,,,
2018-12-31,4.112,,,
2019-01-31,4.112,,,
2019-02-28,4.111,,,
2019-03-31,4.112,,,
2019-04-30,4.112,,,
2019-05-31,4.113,,,
2019-06-30,4.111,,,
2019-07-31,4.113,,,
2019-08-31,4.12,,,
2019-09-30,4.115,,,
2019-10-31,4.115,,,
2019-11-30,4.113,,,
2019-12-31,4.112,,,
2020-01-31,4.115,,,
2020-02-29,4.115,,,
2020-03-31,3.535,,,
2020-04-30,3.085,,,
2020-05-31,2.676,,,
2020-06-30,2.3,,,
2020-07-31,2.208,,,
2020-08-31,2,,,
2020-09-30,1.71,,,
2020-10-31,1.709,,,
2020-11-30,1.714,,,
2020-12-31,1.712,,,
2021-01-31,1.686,,,
2021-02-28,1.713,,,
2021-03-31,1.704,,,
2021-04-30,1.706,,,
2021-05-31,1.72,,,
2021-06-30,1.718,,,
2021-07-31,1.713,,,
2021-08-31,1.74,,,
2021-09-30,2.035,,,
2021-10-31,2.365,,,
2021-11-30,2.604,,,
2021-12-31,2.966,,,
2022-01-31,3.879,,,
2022-02-28,3.976,,,
2022-03-31,5.261,,,
2022-04-30,5.805,,,
2022-05-31,5.778,,,
2022-06-30,7.151,,,
2022-07-31,8.515,,,
2022-08-31,8.53,,,
2022-09-30,9.465,,,
2022-10-31,10.339,,,
2022-11-30,10.648,,,
2022-12-31,11.231,,,
2023-01-31,,11.79105759,,
2023-02-28,,12.16211796,,
2023-03-31,,12.49952412,,
2023-04-30,,12.71613026,,
2023-05-31,,12.61573696,,
2023-06-30,,13.07457733,,
