,date,data,data_forecast,min_forecast,max_forecast,rendimiento_data,rendimiento_forecast
0,2013-12-31,99.9956899186,,,,,
1,2014-01-31,100.4161716718,,,,0.004204998770869883,
2,2014-02-28,100.7118678837,,,,0.002944707082305875,
3,2014-03-31,101.0585295833,,,,0.00344211369409142,
4,2014-04-30,101.3720562047,,,,0.0031024261157646116,
5,2014-05-31,101.7257086691,,,,0.0034886582914512854,
6,2014-06-30,102.0406567442,,,,0.0030960519147080756,
7,2014-07-31,102.3135788301,,,,0.0026746406247086796,
8,2014-08-31,102.6508861483,,,,0.003296799135138473,
9,2014-09-30,103.0480235208,,,,0.003868815822264393,
10,2014-10-31,103.429320045,,,,0.0037001827999449954,
11,2014-11-30,103.7996997523,,,,0.0035809933502304325,
12,2014-12-31,104.2017246757,,,,0.003873083682894629,
13,2015-01-31,104.5970069895,,,,0.0037934335063090074,
14,2015-02-28,104.9393310821,,,,0.0032727905171738847,
15,2015-03-31,105.413653698,,,,0.004519969881730201,
16,2015-04-30,105.8068093508,,,,0.0037296463883733644,
17,2015-05-31,106.1960451776,,,,0.003678740803056524,
18,2015-06-30,106.6203261376,,,,0.0039952613987690455,
19,2015-07-31,107.0297647132,,,,0.003840154972623022,
20,2015-08-31,107.4263674524,,,,0.003705536868765069,
21,2015-09-30,107.8413920128,,,,0.00386333979489617,
22,2015-10-31,108.2637539268,,,,0.003916510220397296,
23,2015-11-30,108.709652613,,,,0.004118633153081586,
24,2015-12-31,109.1681083338,,,,0.004217249432597159,
25,2016-01-31,109.6119764039,,,,0.004065913359447393,
26,2016-02-29,110.1304577992,,,,0.0047301527835743595,
27,2016-03-31,110.7835061121,,,,0.00592977025566066,
28,2016-04-30,111.4037194513,,,,0.005598426705979431,
29,2016-05-31,112.0434007937,,,,0.005742010639776085,
30,2016-06-30,112.7220514541,,,,0.006057033752925545,
31,2016-07-31,113.4296014225,,,,0.006276943679366154,
32,2016-08-31,114.2145165347,,,,0.00691984369473686,
33,2016-09-30,115.0258489693,,,,0.00710358419591528,
34,2016-10-31,115.8073685936,,,,0.00679429564139622,
35,2016-11-30,116.5090443422,,,,0.006058990521254026,
36,2016-12-31,117.3082239076,,,,0.006859377912780129,
37,2017-01-31,118.1651933701,,,,0.007305280345690113,
38,2017-02-28,118.9077935357,,,,0.0062844239020041215,
39,2017-03-31,119.7391792072,,,,0.006991851810372651,
40,2017-04-30,120.4326811973,,,,0.0057917717048983075,
41,2017-05-31,121.3672255973,,,,0.00775989034462321,
42,2017-06-30,122.0189660223,,,,0.005369987010846788,
43,2017-07-31,122.738980786,,,,0.0059008430178666416,
44,2017-08-31,123.3919888985,,,,0.00532029929137634,
45,2017-09-30,123.9832768642,,,,0.0047919477672604405,
46,2017-10-31,124.638887643,,,,0.005287896846911888,
47,2017-11-30,125.2551821531,,,,0.004944640647509768,
48,2017-12-31,125.8364853558,,,,0.004640951318001907,
49,2018-01-31,126.5221229204,,,,0.00544863886385083,
50,2018-02-28,127.0531826053,,,,0.0041973662205629925,
51,2018-03-31,127.6922686802,,,,0.005030067423697382,
52,2018-04-30,128.3809459725,,,,0.0053932575512833925,
53,2018-05-31,128.9259447899,,,,0.004245169041804164,
54,2018-06-30,129.358453444,,,,0.0033547061051584226,
55,2018-07-31,129.897139581,,,,0.004164290177087082,
56,2018-08-31,130.4227142977,,,,0.004046083835219871,
57,2018-09-30,130.8779019135,,,,0.003490094637664143,
58,2018-10-31,131.3732627769,,,,0.003784908347074234,
59,2018-11-30,131.812379431,,,,0.003342511594963904,
60,2018-12-31,132.2955413625,,,,0.0036655277264978636,
61,2019-01-31,132.821221057,,,,0.003973525404454836,
62,2019-02-28,133.3565382873,,,,0.004030359200434264,
63,2019-03-31,133.9440157471,,,,0.004405314260140347,
64,2019-04-30,134.5307014576,,,,0.004380081538004177,
65,2019-05-31,135.0959543685,,,,0.004201664785626225,
66,2019-06-30,135.5840436714,,,,0.00361290835970296,
67,2019-07-31,136.1547448922,,,,0.004209206373746666,
68,2019-08-31,136.6848374804,,,,0.0038933096941990986,
69,2019-09-30,137.19517473,,,,0.0037336785777219994,
70,2019-10-31,137.7363946574,,,,0.003944890397677092,
71,2019-11-30,138.2426892052,,,,0.003675822567153153,
72,2019-12-31,138.8531575416,,,,0.004415917687291548,
73,2020-01-31,139.4754342922,,,,0.004481545552275534,
74,2020-02-29,139.9958289362,,,,0.003731084593074696,
75,2020-03-31,140.3244320189,,,,0.002347234808329546,
76,2020-04-30,140.8945406232,,,,0.004062789323980187,
77,2020-05-31,141.9568352278,,,,0.00753964348016134,
78,2020-06-30,142.6235504117,,,,0.004696605012573629,
79,2020-07-31,143.1409249454,,,,0.003627553319255794,
80,2020-08-31,143.5834786477,,,,0.0030917342644585233,
81,2020-09-30,143.9396568596,,,,0.0024806350650825593,
82,2020-10-31,144.2184895785,,,,0.0019371500876368408,
83,2020-11-30,144.5896599921,,,,0.0025736673202223503,
84,2020-12-31,144.9260547846,,,,0.0023265480568832597,
85,2021-01-31,145.2287143146,,,,0.0020883721043110093,
86,2021-02-28,145.4907262111,,,,0.0018041328654359035,
87,2021-03-31,145.6077952142,,,,0.0008046492456854626,
88,2021-04-30,145.918429054,,,,0.002133359957432468,
89,2021-05-31,146.0917737362,,,,0.0011879560609568962,
90,2021-06-30,146.4142602022,,,,0.0022074238525047196,
91,2021-07-31,146.6676793912,,,,0.0017308367958832616,
92,2021-08-31,146.9290099434,,,,0.001781786916413619,
93,2021-09-30,147.1598202306,,,,0.0015708966342924402,
