,date,data,data_forecast,min_forecast,max_forecast,rendimiento_data,rendimiento_forecast
0,2013-12-31,100.0261120097,,,,,
1,2014-01-31,100.6936522048,,,,0.00667365932442987,
2,2014-02-28,101.2629661147,,,,0.005653920554416603,
3,2014-03-31,101.9753583044,,,,0.007035071329957621,
4,2014-04-30,102.5979800507,,,,0.006105609792921296,
5,2014-05-31,103.2313378805,,,,0.006173199798738871,
6,2014-06-30,103.6038163412,,,,0.003608191740488431,
7,2014-07-31,104.0721195775,,,,0.004520134999252745,
8,2014-08-31,104.499691643,,,,0.004108420845427174,
9,2014-09-30,105.0183231489,,,,0.0049629955624346245,
10,2014-10-31,105.4793684556,,,,0.004390141576021023,
11,2014-11-30,106.036127309,,,,0.0052783673390532915,
12,2014-12-31,106.4867763573,,,,0.004249957629881784,
13,2015-01-31,107.2113431747,,,,0.006804289153883536,
14,2015-02-28,107.9212772743,,,,0.006621818909993138,
15,2015-03-31,108.9030573902,,,,0.009097187697330922,
16,2015-04-30,109.5883185737,,,,0.006292396190904936,
17,2015-05-31,110.0183800384,,,,0.003924336738598377,
18,2015-06-30,110.5272543359,,,,0.004625357120531914,
19,2015-07-31,110.6757540808,,,,0.0013435577115550323,
20,2015-08-31,111.3392172319,,,,0.005994656703360857,
21,2015-09-30,111.9568354897,,,,0.005547176216567085,
22,2015-10-31,112.4137064427,,,,0.004080777658654444,
23,2015-11-30,113.1674543102,,,,0.006705124235754978,
24,2015-12-31,113.9870129703,,,,0.007241999611067751,
25,2016-01-31,114.8461851529,,,,0.007537456769955542,
26,2016-02-29,115.5954115595,,,,0.006523737863843859,
27,2016-03-31,116.5149816407,,,,0.007955074243813476,
28,2016-04-30,117.8302980586,,,,0.011288817964680842,
29,2016-05-31,118.7551968691,,,,0.007849414163749513,
30,2016-06-30,119.7090283945,,,,0.008031913975532046,
31,2016-07-31,120.8890748365,,,,0.009857622752656336,
32,2016-08-31,121.9313934958,,,,0.0086221080003277,
33,2016-09-30,122.7353204479,,,,0.006593272897579938,
34,2016-10-31,123.365044747,,,,0.005130750437624121,
35,2016-11-30,124.0987155098,,,,0.005947152731186067,
36,2016-12-31,124.8908716949,,,,0.006383274652326687,
37,2017-01-31,125.9687210906,,,,0.00863032967159616,
38,2017-02-28,126.8404553585,,,,0.0069202438538136235,
39,2017-03-31,127.6044755868,,,,0.006023474341373181,
40,2017-04-30,128.3489419259,,,,0.005834171063957561,
41,2017-05-31,129.4251703203,,,,0.008385175430751568,
42,2017-06-30,130.3243173759,,,,0.006947234864553842,
43,2017-07-31,131.1588392967,,,,0.006403424453726103,
44,2017-08-31,131.5618302127,,,,0.003072541036204024,
45,2017-09-30,132.4456429357,,,,0.0067178506225638035,
46,2017-10-31,133.21831278,,,,0.005833863818948792,
47,2017-11-30,133.9065940208,,,,0.005166566265830452,
48,2017-12-31,134.7490147995,,,,0.006291107505647986,
49,2018-01-31,135.8504669388,,,,0.008174101613573237,
50,2018-02-28,136.515264357,,,,0.004893596858224214,
51,2018-03-31,137.0414007658,,,,0.003854048199504634,
52,2018-04-30,137.8826657948,,,,0.006138765543105551,
53,2018-05-31,138.7388198104,,,,0.0062092940447942,
54,2018-06-30,139.3715388799,,,,0.004560504913942998,
55,2018-07-31,140.0050641305,,,,0.004545585531246177,
56,2018-08-31,140.7890424163,,,,0.005599642346288736,
57,2018-09-30,141.5440287789,,,,0.005362536385236538,
58,2018-10-31,142.2620828879,,,,0.005073008838271997,
59,2018-11-30,142.9336665422,,,,0.004720749483396736,
60,2018-12-31,143.3791202748,,,,0.003116506722147694,
61,2019-01-31,143.7494038904,,,,0.002582549083090635,
62,2019-02-28,144.2361121523,,,,0.0033858106449684566,
63,2019-03-31,144.7092342668,,,,0.003280191814934774,
64,2019-04-30,145.6260023229,,,,0.006335242258346696,
65,2019-05-31,146.489541757,,,,0.005929843711463434,
66,2019-06-30,147.1708176706,,,,0.004650679532673507,
67,2019-07-31,148.1242622946,,,,0.006478489683559463,
68,2019-08-31,149.0615607245,,,,0.006327784627449207,
69,2019-09-30,149.8491900249,,,,0.005283919587127706,
70,2019-10-31,150.4740872899,,,,0.004170174459376064,
71,2019-11-30,150.8729691216,,,,0.0026508340331814484,
72,2019-12-31,151.743980468,,,,0.00577314380084859,
73,2020-01-31,152.5814226953,,,,0.005518783840500419,
74,2020-02-29,153.0586511128,,,,0.0031276967344380235,
75,2020-03-31,153.1550592725,,,,0.0006298772333290792,
76,2020-04-30,153.9142725115,,,,0.0049571541587090096,
77,2020-05-31,155.1019952482,,,,0.007716781019195373,
78,2020-06-30,156.2143108454,,,,0.0071715105625818065,
79,2020-07-31,156.9458308076,,,,0.004682797358584789,
80,2020-08-31,157.855254398,,,,0.005794506204595207,
81,2020-09-30,158.9226538304,,,,0.006761887252157983,
82,2020-10-31,159.5867020361,,,,0.00417843642611615,
83,2020-11-30,160.0551527539,,,,0.0029353994526060134,
84,2020-12-31,160.3419184281,,,,0.0017916678673941533,
85,2021-01-31,160.847081946,,,,0.0031505393153101746,
86,2021-02-28,161.2238091907,,,,0.0023421453478806864,
87,2021-03-31,160.7013602782,,,,-0.003240519592748292,
88,2021-04-30,161.2067836868,,,,0.0031451097098682546,
89,2021-05-31,161.7931289893,,,,0.0036372247438367644,
90,2021-06-30,162.6880645036,,,,0.005531356738636362,
91,2021-07-31,163.5485664375,,,,0.00528927513229438,
92,2021-08-31,164.4813734606,,,,0.005703547535871989,
93,2021-09-30,165.2290934217,,,,0.004545924838590398,
94,2021-10-31,165.3799867445,,,,0.0009132370073283713,
