,date,data,data_forecast,min_forecast,max_forecast,rendimiento_data,rendimiento_forecast
0,2013-12-31,100.031174708,,,,,
1,2014-01-31,100.6260646884,,,,0.005947045829828079,
2,2014-02-28,101.0712375223,,,,0.004424031042836729,
3,2014-03-31,101.5641058406,,,,0.004876444875737018,
4,2014-04-30,102.0755084727,,,,0.0050352693785598035,
5,2014-05-31,102.5939665752,,,,0.005079162575405416,
6,2014-06-30,102.9575855619,,,,0.003544253125582042,
7,2014-07-31,103.3828892458,,,,0.0041308630304301985,
8,2014-08-31,103.9375895347,,,,0.005365494163943829,
9,2014-09-30,104.3352181659,,,,0.00382564799684193,
10,2014-10-31,104.841039388,,,,0.004848039147200556,
11,2014-11-30,105.2043631191,,,,0.0034654724258826874,
12,2014-12-31,105.6813590021,,,,0.004533993352157761,
13,2015-01-31,106.2071861985,,,,0.0049755907888122675,
14,2015-02-28,106.6609964832,,,,0.0042728773912890095,
15,2015-03-31,107.2080590331,,,,0.00512898405169282,
16,2015-04-30,107.6712645882,,,,0.004320622528545037,
17,2015-05-31,108.081127785,,,,0.00380661635551105,
18,2015-06-30,108.5375948251,,,,0.004223374139914693,
19,2015-07-31,108.9593556572,,,,0.0038858501773477716,
20,2015-08-31,109.3960836666,,,,0.004008173568628592,
21,2015-09-30,109.8508868481,,,,0.0041573991157313195,
22,2015-10-31,110.0660751815,,,,0.001958913028144771,
23,2015-11-30,110.7455553216,,,,0.006173383933055998,
24,2015-12-31,111.3888468781,,,,0.005808734758085077,
25,2016-01-31,111.9158948018,,,,0.004731604092075514,
26,2016-02-29,112.6349190166,,,,0.00642468360793047,
27,2016-03-31,113.5448356559,,,,0.008078459568705343,
28,2016-04-30,114.3307613944,,,,0.0069217215733330395,
29,2016-05-31,115.3666141561,,,,0.009060140499954183,
30,2016-06-30,116.2364661365,,,,0.007539893467125802,
31,2016-07-31,117.2016501524,,,,0.00830362491205272,
32,2016-08-31,118.2152387817,,,,0.008648245378644281,
33,2016-09-30,119.2214170252,,,,0.008511408967823986,
34,2016-10-31,120.147959346,,,,0.007771609698315807,
35,2016-11-30,121.0048725888,,,,0.00713214978818133,
36,2016-12-31,121.9121309605,,,,0.007497701144507207,
37,2017-01-31,122.9156073516,,,,0.008231144703927384,
38,2017-02-28,123.8387582405,,,,0.0075104448392735446,
39,2017-03-31,124.701260812,,,,0.00696472238380319,
40,2017-04-30,125.4467159268,,,,0.005977927648412873,
41,2017-05-31,126.284143241,,,,0.006675561875120417,
42,2017-06-30,127.0859597002,,,,0.006349304343537643,
43,2017-07-31,127.7597623973,,,,0.005301944437367645,
44,2017-08-31,128.4094187301,,,,0.005084983883890892,
45,2017-09-30,129.0551687394,,,,0.0050288367916164756,
46,2017-10-31,129.7059248497,,,,0.005042464526268553,
47,2017-11-30,130.2787737702,,,,0.004416520842542626,
48,2017-12-31,130.8940559389,,,,0.0047228120966607,
49,2018-01-31,131.6396292576,,,,0.005696005929008985,
50,2018-02-28,132.2921207457,,,,0.004956649390307488,
51,2018-03-31,132.9098167454,,,,0.0046691820814286356,
52,2018-04-30,133.6008156662,,,,0.00519900589528044,
53,2018-05-31,134.2537587803,,,,0.004887268920059418,
54,2018-06-30,134.7821597298,,,,0.003935837285305999,
55,2018-07-31,135.4100915108,,,,0.004658864216590786,
56,2018-08-31,136.1115127099,,,,0.005179977291752236,
57,2018-09-30,136.7832966218,,,,0.0049355407086819625,
58,2018-10-31,137.452813435,,,,0.004894726401069249,
59,2018-11-30,137.9575543771,,,,0.003672103389420256,
60,2018-12-31,138.5633163073,,,,0.004390929753249839,
61,2019-01-31,139.0872193511,,,,0.0037809649607267737,
62,2019-02-28,139.6299639014,,,,0.0039021885176231397,
63,2019-03-31,140.1797125617,,,,0.003937182571272402,
64,2019-04-30,140.8725880007,,,,0.004942765442574659,
65,2019-05-31,141.5215387069,,,,0.0046066499906765035,
66,2019-06-30,142.0890854654,,,,0.004010320716448801,
67,2019-07-31,142.8600690102,,,,0.005426057478480573,
68,2019-08-31,143.5125933069,,,,0.0045675765189039375,
69,2019-09-30,144.1173549347,,,,0.004213996931312636,
70,2019-10-31,144.6789059289,,,,0.00389648418439581,
71,2019-11-30,145.0928428089,,,,0.0028610727828106697,
72,2019-12-31,145.7734543737,,,,0.004690869319422086,
73,2020-01-31,146.6559973524,,,,0.006054209132189126,
74,2020-02-29,147.3312255637,,,,0.004604163644787773,
75,2020-03-31,147.3621186291,,,,0.00020968443913904622,
76,2020-04-30,147.6758681962,,,,0.0021291059739017015,
77,2020-05-31,148.2757672668,,,,0.004062268791289236,
78,2020-06-30,148.9796701003,,,,0.0047472547030120715,
79,2020-07-31,150.5035013035,,,,0.01022845064815936,
80,2020-08-31,151.0906260066,,,,0.003901070061592904,
81,2020-09-30,151.5205714244,,,,0.002845612789910801,
82,2020-10-31,151.9241277198,,,,0.0026633762769390223,
83,2020-11-30,152.2314984055,,,,0.0020231854565384566,
84,2020-12-31,152.5906141042,,,,0.002359010470641465,
85,2021-01-31,152.9796437382,,,,0.0025494991044097137,
86,2021-02-28,153.4904804566,,,,0.0033392463593013844,
87,2021-03-31,153.4646928544,,,,-0.00016800782773829237,
88,2021-04-30,153.7146397581,,,,0.0016286932130840093,
89,2021-05-31,153.7923333664,,,,0.0005054405255235928,
90,2021-06-30,154.1728906041,,,,0.002474487702799566,
91,2021-07-31,154.5031146622,,,,0.002141907418393041,
92,2021-08-31,154.9982345673,,,,0.0032045949764993864,
93,2021-09-30,155.407098168,,,,0.0026378597268634785,
