date,data,data_forecast,min_forecast,max_forecast
2013-12-31,0.3799,,,
2014-01-31,0.3277,,,
2014-02-28,0.3169,,,
2014-03-31,0.4183,,,
2014-04-30,0.4104,,,
2014-05-31,0.373,,,
2014-06-30,0.4567,,,
2014-07-31,0.5276,,,
2014-08-31,0.4882,,,
2014-09-30,0.567,,,
2014-10-31,0.4914,,,
2014-11-30,0.4685,,,
2014-12-31,0.6645,,,
2015-01-31,0.4488,,,
2015-02-28,0.6184,,,
2015-03-31,0.5551,,,
2015-04-30,0.567,,,
2015-05-31,0.6053,,,
2015-06-30,0.6427,,,
2015-07-31,0.6606,,,
2015-08-31,0.7375,,,
2015-09-30,0.6289,,,
2015-10-31,0.724,,,
2015-11-30,0.9304,,,
2015-12-31,1.0477,,,
2016-01-31,0.7737,,,
2016-02-29,0.7737,,,
2016-03-31,0.7211,,,
2016-04-30,0.7816,,,
2016-05-31,0.877,,,
2016-06-30,0.5817,,,
2016-07-31,0.6554,,,
2016-08-31,0.8053,,,
2016-09-30,0.7619,,,
2016-10-31,0.8409,,,
2016-11-30,1.113,,,
2016-12-31,1.1883,,,
2017-01-31,1.2044,,,
2017-02-28,1.2601,,,
2017-03-31,1.254,,,
2017-04-30,1.2619,,,
2017-05-31,1.2818,,,
2017-06-30,1.3817,,,
2017-07-31,1.3491,,,
2017-08-31,1.3255,,,
2017-09-30,1.4827,,,
2017-10-31,1.5997,,,
2017-11-30,1.782,,,
2017-12-31,1.883,,,
2018-01-31,2.1406,,,
2018-02-28,2.25,,,
2018-03-31,2.2661,,,
2018-04-30,2.4879,,,
2018-05-31,2.4274,,,
2018-06-30,2.5282,,,
2018-07-31,2.6694,,,
2018-08-31,2.6269,,,
2018-09-30,2.8188,,,
2018-10-31,2.8669,,,
2018-11-30,2.7865,,,
2018-12-31,2.4878,,,
2019-01-31,2.4576,,,
2019-02-28,2.5141,,,
2019-03-31,2.26,,,
2019-04-30,2.2661,,,
2019-05-31,1.9221,,,
2019-06-30,1.7549,,,
2019-07-31,1.8721,,,
2019-08-31,1.504,,,
2019-09-30,1.6217,,,
2019-10-31,1.5239,,,
2019-11-30,1.6119,,,
2019-12-31,1.5691,,,
2020-01-31,1.3132,,,
2020-02-29,0.9387,,,
2020-03-31,0.2455,,,
2020-04-30,0.1956,,,
2020-05-31,0.1662,,,
2020-06-30,0.1485,,,
2020-07-31,0.1054,,,
2020-08-31,0.1309,,,
2020-09-30,0.1289,,,
2020-10-31,0.153,,,
2020-11-30,0.1466,,,
2020-12-31,0.1211,,,
2021-01-31,0.1113,,,
2021-02-28,0.1348,,,
2021-03-31,0.1603,,,
2021-04-30,0.1584,,,
2021-05-31,0.1407,,,
2021-06-30,0.2547,,,
2021-07-31,0.1839,,,
2021-08-31,0.2093,,,
2021-09-30,0.2755,,,
2021-10-31,0.497,,,
2021-11-30,0.565,,,
2021-12-31,0.7322,,,
2022-01-31,1.1651,,,
2022-02-28,1.4323,,,
2022-03-31,2.3345,,,
2022-04-30,2.7146,,,
2022-05-31,2.5565,,,
2022-06-30,2.9533,,,
2022-07-31,2.8844,,,
2022-08-31,3.4929,,,
2022-09-30,4.2787,,,
2022-10-31,4.4824,,,
2022-11-30,4.3102,,,
2022-12-31,4.4258,,,
2023-01-31,,4.625214577,,
2023-02-28,,4.746602058,,
2023-03-31,,4.85163784,,
2023-04-30,,5.183393478,,
2023-05-31,,5.127889156,,
2023-06-30,,5.02418232,,
