,date,data,data_forecast,min_forecast,max_forecast,rendimiento_data,rendimiento_forecast
0,2013-12-31,99.9683273149,,,,,
1,2014-01-31,100.8057627963,,,,0.008377008037376621,
2,2014-02-28,100.9595725584,,,,0.0015258032659382081,
3,2014-03-31,102.4690523756,,,,0.014951329318741324,
4,2014-04-30,104.4988355423,,,,0.01980874341708394,
5,2014-05-31,104.8356634307,,,,0.003223269299145848,
6,2014-06-30,105.3737740099,,,,0.005132896207173943,
7,2014-07-31,105.8294064494,,,,0.004323964323961649,
8,2014-08-31,106.6788981675,,,,0.008026991236185,
9,2014-09-30,107.4184069593,,,,0.006932100016995735,
10,2014-10-31,108.164061835,,,,0.006941593129215828,
11,2014-11-30,109.1833562811,,,,0.009423596237120746,
12,2014-12-31,109.2429251747,,,,0.0005455858441156813,
13,2015-01-31,110.637064034,,,,0.012761822855535065,
14,2015-02-28,111.7423438225,,,,0.009990140267644332,
15,2015-03-31,113.146805112,,,,0.012568747365196975,
16,2015-04-30,113.7126118433,,,,0.005000642578815384,
17,2015-05-31,114.1843092194,,,,0.00414815356409215,
18,2015-06-30,114.5531316882,,,,0.0032300626182475423,
19,2015-07-31,113.780740537,,,,-0.006742645441613515,
20,2015-08-31,115.3228237707,,,,0.01355311299980988,
21,2015-09-30,115.869423441,,,,0.004739735400399292,
22,2015-10-31,116.4066639789,,,,0.0046366031861162504,
23,2015-11-30,117.246196699,,,,0.007212067517476273,
24,2015-12-31,117.5467182483,,,,0.0025631667189300877,
25,2016-01-31,118.1719662497,,,,0.005319144683216592,
26,2016-02-29,118.5353878368,,,,0.0030753621068813075,
27,2016-03-31,119.6048207094,,,,0.00902205570940895,
28,2016-04-30,121.9362518289,,,,0.01949278553884204,
29,2016-05-31,122.8057376759,,,,0.0071306591268696096,
30,2016-06-30,123.5768539121,,,,0.006279154791896335,
31,2016-07-31,125.3256070063,,,,0.01415113784531119,
32,2016-08-31,126.4348306282,,,,0.008850734086963019,
33,2016-09-30,127.6573558474,,,,0.009669212297954477,
34,2016-10-31,128.3696382464,,,,0.005579642428529263,
35,2016-11-30,128.9330000662,,,,0.004388590849797813,
36,2016-12-31,129.9477341634,,,,0.007870243434023871,
37,2017-01-31,132.1475904486,,,,0.016928777553241625,
38,2017-02-28,133.1198227217,,,,0.007357169887090453,
39,2017-03-31,134.0805855666,,,,0.007217278578477204,
40,2017-04-30,135.0127770886,,,,0.006952472038071145,
41,2017-05-31,136.4902148547,,,,0.010942947756199972,
42,2017-06-30,137.7296728382,,,,0.009080929243312053,
43,2017-07-31,138.3218159833,,,,0.004299314250137298,
44,2017-08-31,138.2644559914,,,,-0.00041468506968511676,
45,2017-09-30,139.7300989447,,,,0.010600287274056486,
46,2017-10-31,140.6296400988,,,,0.006437704981916648,
47,2017-11-30,141.4297938939,,,,0.005689794800995518,
48,2017-12-31,142.2191757661,,,,0.005581439740993899,
49,2018-01-31,144.0620372546,,,,0.01295789740429143,
50,2018-02-28,144.7391415129,,,,0.00470008803987243,
51,2018-03-31,144.837307869,,,,0.000678229503601413,
52,2018-04-30,145.6099079187,,,,0.005334261324428935,
53,2018-05-31,146.734924272,,,,0.007726234906543228,
54,2018-06-30,147.3161515105,,,,0.003961069536674078,
55,2018-07-31,148.1080945515,,,,0.005375805930849076,
56,2018-08-31,149.2415469676,,,,0.0076528728529814405,
57,2018-09-30,150.2788798941,,,,0.006950698029987601,
58,2018-10-31,151.538025334,,,,0.008378725212666804,
59,2018-11-30,151.7635857274,,,,0.0014884738856986157,
60,2018-12-31,152.3221009027,,,,0.003680165914788036,
61,2019-01-31,152.383939222,,,,0.0004059707615216013,
62,2019-02-28,152.8932565307,,,,0.003342329324864002,
63,2019-03-31,153.7409800969,,,,0.005544545164617887,
64,2019-04-30,155.1943034632,,,,0.00945306427332504,
65,2019-05-31,156.5961281298,,,,0.009032706970023785,
66,2019-06-30,157.9768185003,,,,0.008816887026450448,
67,2019-07-31,160.0655885726,,,,0.01322200365932824,
68,2019-08-31,161.9037132472,,,,0.011483571771994328,
69,2019-09-30,163.3201346415,,,,0.008748541746768757,
70,2019-10-31,164.1441873636,,,,0.005045628476298081,
71,2019-11-30,163.5199160664,,,,-0.003803188569919791,
72,2019-12-31,164.3893463178,,,,0.005316968552301349,
73,2020-01-31,166.430488152,,,,0.012416509219849603,
74,2020-02-29,166.9840020867,,,,0.0033257964982622568,
75,2020-03-31,161.184224238,,,,-0.03473253590897096,
76,2020-04-30,163.365989758,,,,0.013535850237914593,
77,2020-05-31,165.3190432326,,,,0.0119550799863124,
78,2020-06-30,167.7670987728,,,,0.014808067433318417,
79,2020-07-31,170.5034717093,,,,0.01631054572986157,
80,2020-08-31,173.210150621,,,,0.01587462639068593,
81,2020-09-30,176.250059307,,,,0.01755040726597823,
82,2020-10-31,177.6509354886,,,,0.007948230979939241,
83,2020-11-30,178.9552666039,,,,0.007342101023631642,
84,2020-12-31,179.4770649671,,,,0.002915803335114875,
85,2021-01-31,180.6760384096,,,,0.00668037134839361,
86,2021-02-28,181.9958911539,,,,0.00730507905706812,
87,2021-03-31,179.5770743888,,,,-0.01329050205344795,
88,2021-04-30,180.0971409326,,,,0.00289606312815871,
89,2021-05-31,179.3667037594,,,,-0.004055795496905601,
90,2021-06-30,180.8070234784,,,,0.00803002836542066,
91,2021-07-31,179.6694712996,,,,-0.006291526495572852,
92,2021-08-31,181.5003681222,,,,0.010190361274826643,
93,2021-09-30,182.3086296276,,,,0.004453222402589274,
94,2021-10-31,182.0641573282,,,,-0.0013409804017472382,
