,date,data,data_forecast,min_forecast,max_forecast,rendimiento_data,rendimiento_forecast
0,2013-12-31,99.9709596656,,,,,
1,2014-01-31,101.0294389528,,,,0.010587867624163971,
2,2014-02-28,101.2989536847,,,,0.0026676851291425052,
3,2014-03-31,102.8463559345,,,,0.015275599534980477,
4,2014-04-30,104.8088552621,,,,0.019081855742656195,
5,2014-05-31,105.2464261448,,,,0.004174941913121177,
6,2014-06-30,105.6768879107,,,,0.00409003689405818,
7,2014-07-31,105.9965430189,,,,0.003024834611614624,
8,2014-08-31,106.7987389344,,,,0.00756813281501989,
9,2014-09-30,107.5870893712,,,,0.007381645557483774,
10,2014-10-31,108.2491559307,,,,0.006153773313968269,
11,2014-11-30,109.2071975465,,,,0.00885033797781598,
12,2014-12-31,109.3619569137,,,,0.0014171169179038046,
13,2015-01-31,110.7389294907,,,,0.012590965047256875,
14,2015-02-28,111.7756244692,,,,0.009361612788455265,
15,2015-03-31,113.3027507071,,,,0.013662426357732516,
16,2015-04-30,113.8677615401,,,,0.004986735357031424,
17,2015-05-31,114.2728792678,,,,0.0035577912678763646,
18,2015-06-30,114.6725640532,,,,0.003497634679032968,
19,2015-07-31,114.2668186294,,,,-0.0035382955561346074,
20,2015-08-31,115.4364493826,,,,0.010235961473587851,
21,2015-09-30,116.0522070553,,,,0.005334170238198821,
22,2015-10-31,116.440440676,,,,0.0033453359531110394,
23,2015-11-30,117.2809823757,,,,0.007218640661442066,
24,2015-12-31,117.6492645469,,,,0.003140169563213835,
25,2016-01-31,118.5544467291,,,,0.007693904298391452,
26,2016-02-29,118.8178544314,,,,0.0022218289534250424,
27,2016-03-31,120.0798271796,,,,0.010621069991872512,
28,2016-04-30,122.0728342814,,,,0.016597351516996373,
29,2016-05-31,122.9886274638,,,,0.007502022770184302,
30,2016-06-30,123.9103575555,,,,0.007494433515580878,
31,2016-07-31,125.6000163749,,,,0.013636138679070431,
32,2016-08-31,126.6807508772,,,,0.008604572941090627,
33,2016-09-30,128.0845326361,,,,0.011081255432885628,
34,2016-10-31,128.804057463,,,,0.005617577798751272,
35,2016-11-30,129.5594575241,,,,0.005864722555941171,
36,2016-12-31,130.7282969724,,,,0.00902164512446002,
37,2017-01-31,133.1714475463,,,,0.018688766169850712,
38,2017-02-28,134.1414146542,,,,0.0072835966400588426,
39,2017-03-31,135.1046130543,,,,0.007180469973296466,
40,2017-04-30,136.0571768892,,,,0.007050564842794538,
41,2017-05-31,137.4495703505,,,,0.010233884703001905,
42,2017-06-30,138.6377683236,,,,0.008644610311040246,
43,2017-07-31,139.2833897563,,,,0.004656894297324854,
44,2017-08-31,139.1542286129,,,,-0.0009273262492103251,
45,2017-09-30,140.4298947358,,,,0.009167282486604478,
46,2017-10-31,141.5081133045,,,,0.007677984596716536,
47,2017-11-30,142.1309661674,,,,0.00440153464246773,
48,2017-12-31,143.1198338571,,,,0.006957440143869231,
49,2018-01-31,145.0170658196,,,,0.013256247658827824,
50,2018-02-28,145.8105272115,,,,0.005471503560050328,
51,2018-03-31,145.8480476439,,,,0.00025732320647597895,
52,2018-04-30,146.8343278053,,,,0.006762381652225313,
53,2018-05-31,148.0786544267,,,,0.008474357733635474,
54,2018-06-30,148.8567304807,,,,0.005254478148875696,
55,2018-07-31,149.8474983766,,,,0.00665584883330772,
56,2018-08-31,151.0275632816,,,,0.007875105809469485,
57,2018-09-30,152.0758133652,,,,0.006940786574470836,
58,2018-10-31,153.3842565956,,,,0.008603887767858698,
59,2018-11-30,154.012265059,,,,0.004094347603455395,
60,2018-12-31,154.5586587463,,,,0.003547728403908046,
61,2019-01-31,154.6089091695,,,,0.0003251220190936266,
62,2019-02-28,155.171595289,,,,0.0036394158818049416,
63,2019-03-31,155.8582975284,,,,0.004425437775006591,
64,2019-04-30,157.3282460597,,,,0.009431313921751006,
65,2019-05-31,158.6930585825,,,,0.008674936363824326,
66,2019-06-30,159.9640777001,,,,0.0080092924602575,
67,2019-07-31,161.9026295718,,,,0.012118670013741228,
68,2019-08-31,163.4364238811,,,,0.009473560209346754,
69,2019-09-30,164.736122445,,,,0.00795231890808834,
70,2019-10-31,165.5936448735,,,,0.005205430453095072,
71,2019-11-30,165.190423809,,,,-0.002435003256363033,
72,2019-12-31,166.0138344558,,,,0.0049846148936094625,
73,2020-01-31,167.7970326693,,,,0.010741262734791812,
74,2020-02-29,168.2991245174,,,,0.002992257014994726,
75,2020-03-31,162.9484043174,,,,-0.03179291761227676,
76,2020-04-30,165.0345922952,,,,0.012802751806862966,
77,2020-05-31,167.2106103758,,,,0.013185224081432079,
78,2020-06-30,169.5870423473,,,,0.01421220798225109,
79,2020-07-31,172.1401384931,,,,0.015054783139454075,
80,2020-08-31,174.6356902835,,,,0.01449721030926221,
81,2020-09-30,177.6968862364,,,,0.0175290397279646,
82,2020-10-31,179.094471638,,,,0.00786499657478923,
83,2020-11-30,180.2472600947,,,,0.006436761817138148,
84,2020-12-31,180.7334335249,,,,0.0026972583657836058,
85,2021-01-31,182.0882059974,,,,0.007495970424937104,
86,2021-02-28,183.7073879874,,,,0.00889229470481534,
87,2021-03-31,180.8495535913,,,,-0.015556447823949271,
88,2021-04-30,181.080755357,,,,0.0012784204390268172,
89,2021-05-31,180.5244652978,,,,-0.00307205510659192,
90,2021-06-30,181.8799224633,,,,0.007508440272979033,
91,2021-07-31,180.6048659075,,,,-0.007010430500141052,
92,2021-08-31,182.6274565691,,,,0.011198982106251254,
93,2021-09-30,183.5289157152,,,,0.0049360548683923255,
